"ID","Created Date","Updated Date","Owner","activity","project","user","startDate","status","notes","projectStatus","dueDate","type"
"42484c5d-93b1-41bd-aa70-2f81409000cf",2025-05-27T17:42:23Z,2025-11-27T17:42:34Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","Content Calendar","be5a7ff1-e84f-43fb-b6de-579ec9c8315d","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c",2025-11-16T20:00:00Z,"Completed","<ul><li>social media strategy</li><li>social media content (the content pillars and post structure, type)</li><li>social media ad campaign and budget</li></ul>","In Progress",2025-11-16T20:00:00Z,
"426540da-d0b9-4eac-8186-7f9bdcc8f897",2023-12-05T05:44:29Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","App Preview","8e2de7d8-45e4-4186-8e89-6c1de09e7730","bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255",2023-11-30T20:00:00Z,"Completed",,"Completed",2023-12-04T20:00:00Z,
"426f5612-03c8-45ca-9507-e3f0e77c676e",2025-06-20T07:58:53Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Brevo Integration","11ba9c90-bb91-446a-a193-2966e5043aca","a25ca145-086d-426e-9d64-e6f1a13f5a29",2025-06-18T20:00:00Z,"In Progress","<p>Pending from POB1 Side</p>","In Progress",2025-08-28T20:00:00Z,
"431c3153-520a-45a0-bcb1-f84f843a1f37",2025-07-02T17:41:50Z,2026-02-20T10:18:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Logos on Website","b7444ad8-e438-49ce-b78a-df4a2ed60dd8","a3efb115-821a-43d3-94ad-afc4382a24df",2025-07-01T20:00:00Z,"Completed",,"Completed",2025-07-03T20:00:00Z,
"43b9b986-ee60-4ce9-a817-68ad33a226a4",2025-07-02T17:44:50Z,2025-11-19T07:21:11Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Logos on Website","ee7a662b-041f-4ebf-ab4f-a997775c4b75","a3efb115-821a-43d3-94ad-afc4382a24df",2025-07-01T20:00:00Z,"Completed",,"In Progress",2025-07-03T20:00:00Z,
"444c8b02-ee20-4a93-aec6-343c4b16d230",2022-12-13T14:41:18Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","EDM","7e94f384-b2ee-4166-8711-5eb68afff8fb","5c084634-6869-4e43-a13e-fbede7b594d4",2022-12-13T20:00:00Z,"Completed",,"Completed",2023-12-30T20:00:00Z,
"452c0677-6145-45b6-896a-dfe9f9af9339",2024-10-03T06:37:16Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Blog ","2dcd3ed1-45a8-403f-a52e-ccb692a3ac81","c0215e98-e7a9-4f3b-9af7-33d644f289fa",2024-10-09T16:00:00Z,"Completed",,"Completed",2024-10-23T16:00:00Z,
"45c36528-75f1-45a1-8346-e842cc020a33",2024-02-11T15:20:47Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Assets - Sid","2b1d6789-fd47-42a1-a4cb-3edf94d807d9","144e9bd2-9ce5-4a4a-8708-dd5671829b1f",2024-02-11T20:00:00Z,"Completed",,"Completed",2024-02-22T20:00:00Z,
"46957bc3-2624-450f-9368-9ca405df80c1",2026-02-22T10:34:31Z,2026-02-22T10:34:31Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Database & Backend",,"a25ca145-086d-426e-9d64-e6f1a13f5a29",2026-02-24T20:00:00Z,"Not Started",,"Not Started",2026-03-20T20:00:00Z,
"469f214a-3496-48f2-9f95-75e366d930fe",2023-09-25T12:18:07Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","App UI / UX - User","8e2de7d8-45e4-4186-8e89-6c1de09e7730","21288111-10f6-4010-b40f-2d8b6a3cc1e5",2023-09-25T20:00:00Z,"Completed",,"Completed",2023-09-25T20:00:00Z,
"46ab9c07-293b-46d6-8d11-8348fc4285d9",2023-07-26T06:19:02Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Visa Free API integration","f60a69db-b326-4a34-b378-071e6eb5fe31","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",2023-07-12T20:00:00Z,"Completed",,"Completed",2023-07-12T20:00:00Z,
"46bc7d85-1935-477a-b46c-a908632f8972",2024-05-01T17:02:36Z,2025-09-08T05:48:18Z,"01f011dc-8d52-4de4-9524-780ccef3313b","LB25 - 2024 Official Show Video","40863a18-e977-4f53-9fc6-8fa8f9910b58","bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255",2024-05-01T20:00:00Z,"Completed",,"Completed",2024-05-21T20:00:00Z,
"475ba839-013a-4264-bf7d-a1a01061f3dc",2022-11-20T12:37:30Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","EDM - Exprom 1","0cf428bd-0098-4524-8d14-b94053c5e6ab","5c084634-6869-4e43-a13e-fbede7b594d4",2022-10-04T20:00:00Z,"Completed",,"Completed",2022-10-04T20:00:00Z,
"47a4bddd-62bb-41db-aa46-fa0915141dcc",2024-12-12T13:32:25Z,2026-01-25T07:49:06Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Main System: Marketing FE","eff50452-4ed1-4ae1-84b4-84d1e642cab1","5d29f4a7-4e82-4141-9bad-b4a06a04571f",2024-12-07T20:00:00Z,"Completed",,"In Progress",2024-12-11T20:00:00Z,
"48d22a80-fe30-4973-a00f-b2c38c4c88f3",2025-05-25T10:25:11Z,2025-09-21T12:16:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b","UI/UX Design - Commercial Website","8c51383c-8bd0-405d-a311-9b23ceff0d59","7f710291-8033-444e-99e9-424cc4da2bc0",2025-04-27T20:00:00Z,"Completed",,"In Progress",2025-06-03T20:00:00Z,
"4956fc70-6025-41e7-b120-a05f6c4ecf48",2025-10-24T13:43:21Z,2026-02-20T10:18:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Content strategy","b7444ad8-e438-49ce-b78a-df4a2ed60dd8","88bc7725-fe57-48c6-8b0d-8a63d1304032",2025-10-23T16:00:00Z,"Completed",,"Completed",2025-10-26T16:00:00Z,
"49945ad8-3941-4ba6-9b50-8acb3ea97c24",2025-09-21T12:41:03Z,2025-11-16T09:25:21Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Real-estate Service FE","fdee3d20-ed59-41a5-845f-aa9a0824c139","e29bb22d-c98b-402b-9b81-1551aa2adb26",2025-09-21T20:00:00Z,"Completed",,"In Progress",2025-10-05T20:00:00Z,
"49e6def5-79b7-4c75-9d96-48b929a9b378",2025-08-29T13:43:15Z,2026-02-13T21:42:21Z,"01f011dc-8d52-4de4-9524-780ccef3313b","LinkedIn Articles - Jake Jones - September","90f5bb8e-1da9-441f-b63b-1941b663318b","5c084634-6869-4e43-a13e-fbede7b594d4",2025-08-31T20:00:00Z,"Completed",,"In Progress",2025-09-23T20:00:00Z,
"4ac0774c-22db-4ed2-b41a-0efebb0080e1",2024-03-21T06:17:12Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Website Development","628fe99b-63e0-44e7-8ada-0635bcfe72ed","21288111-10f6-4010-b40f-2d8b6a3cc1e5",2024-03-21T20:00:00Z,"Completed",,"Completed",2024-03-28T20:00:00Z,
"4b53ecdf-8975-410f-9cc0-86972e9e84cb",2025-10-20T07:17:37Z,2026-02-12T06:09:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Testing Targetoo - possible new vendor for white label DSP","9e4ff676-9aa7-426e-9187-3de14f5cf114","d1b97619-3275-4566-8d13-6b76d35ad1fb",2025-10-14T20:00:00Z,"In Progress",,"Cancelled",2025-12-30T20:00:00Z,
"4bcd525f-e715-49c8-a321-4eb83e4589bf",2025-11-09T10:40:51Z,2026-02-01T09:29:34Z,"01f011dc-8d52-4de4-9524-780ccef3313b","FE pages","32bc6295-2e79-4a63-a885-c69904b68280","89b1bd50-a9db-4d81-ae5c-f2f2e585766c",2025-11-09T20:00:00Z,"Completed",,"Completed",2025-12-22T20:00:00Z,
"4be7ad56-6c8d-4bdd-ad67-0a3242ec9a16",2024-04-02T19:06:54Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Accounts Creation","2aecd8c8-af66-4dc1-acc8-86f4545f04fb","5c084634-6869-4e43-a13e-fbede7b594d4",2024-04-01T20:00:00Z,"Completed",,"Completed",2024-04-25T20:00:00Z,
"4c372112-7b77-46db-84e9-7544474e3a6c",2025-10-24T13:33:04Z,2026-02-20T10:18:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Blog","b7444ad8-e438-49ce-b78a-df4a2ed60dd8","88bc7725-fe57-48c6-8b0d-8a63d1304032",2025-10-20T16:00:00Z,"Completed",,"Completed",2025-10-20T16:00:00Z,
"4c78b341-cf0b-41c8-a7e9-b6ae0f00eaff",2024-10-03T07:20:17Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Chat Service","4e9f09ec-f6a0-42ea-ac57-fe6f46b1b6e3","5d29f4a7-4e82-4141-9bad-b4a06a04571f",2024-09-30T20:00:00Z,"Completed","<p><span style=""font-weight:bold"">111Group Side:</span></p><p>Owner:</p><p>create group</p><p>create individual (between 111 Owner and another person)</p><p>Manager same owner for his division:</p><p>Account:</p><p>just indvidual chat (to his collage or user related to his applications)</p><p>Admin:</p><p>just indvidual chat (to his collage or user related to his applications)</p><p><span style=""font-weight:bold"">Carporate Side:</span></p><p>same 111  but from them comopany staff..</p><p><span style=""font-weight:bold"">normal user/client (can not create any new group) :</span></p><p>just chat related to his application like support chat</p><p> </p><p> </p><p>creat group depend on the role.. if can create both group and individual:</p><p>will have 2 options [ indivual, group]</p><p>if group like whatsapp can add people to his group</p><p>if it&#x27;s indvidual can add just 1 person another person who create the group &quot;mean who auth&quot;</p>","Completed",2024-10-21T20:00:00Z,
"4cd093de-1022-42de-a252-084e598286d5",2023-05-23T06:17:53Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","ADS Mutant Logo Development","7e94f384-b2ee-4166-8711-5eb68afff8fb","bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255",2023-05-22T20:00:00Z,"Completed",,"Completed",2023-05-22T20:00:00Z,
"4d045e90-d7e7-4c6f-85ba-3307367b9502",2024-12-06T07:16:18Z,2025-09-17T06:45:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b","SEO Optimization","f82f7bdc-5e6e-493d-8013-6bf83fc4a473","c0215e98-e7a9-4f3b-9af7-33d644f289fa",2024-11-30T16:00:00Z,"Completed","<p>Headers (H1, H2, H3)</p><p>- Update headers</p><p>- Meta Descriptions</p><p>- Add alt texts</p>","Completed",2024-12-30T16:00:00Z,
"4d0a3ce5-45c4-4ce6-a50e-4fc35c1c9158",2024-09-25T12:24:44Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Site Audit","2dcd3ed1-45a8-403f-a52e-ccb692a3ac81","c0215e98-e7a9-4f3b-9af7-33d644f289fa",2024-09-25T16:00:00Z,"Completed",,"Completed",2024-09-25T16:00:00Z,
"4d1578a8-6d84-4a62-a08e-895b960eaf76",2024-04-17T06:01:28Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Brand Story","36169434-f12b-4d93-ab0d-7419ed0442f1","25267011-739a-42be-a60f-7c08b40f74a0",2024-04-17T20:00:00Z,"Completed",,"Completed",2024-04-21T20:00:00Z,
"4d46d9e3-9fbc-46af-a0ef-0b673fea3cb5",2023-04-05T15:23:35Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Expenses","eaa96031-5bf0-4b5c-b762-26bf6cf6a617","5c084634-6869-4e43-a13e-fbede7b594d4",2023-04-06T20:00:00Z,"Completed",,"Completed",2023-04-06T20:00:00Z,
"4d819196-6aa4-46b0-b73e-5870f68b46d4",2025-11-09T10:54:36Z,2025-11-09T10:54:36Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Backend",,"fca900e0-a536-4137-a77e-5a8025040e72",2025-11-09T20:00:00Z,"Not Started",,"In Progress",2025-11-20T20:00:00Z,
"4dad40ec-b3ad-449c-ae33-343beb79aa1a",2025-04-10T08:55:35Z,2025-10-14T18:23:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Website Projects - Assets","f889f811-6e7f-489d-a7de-dee3fc249d28","144e9bd2-9ce5-4a4a-8708-dd5671829b1f",2025-04-09T20:00:00Z,"In Progress",,"In Progress",2025-12-30T20:00:00Z,
"4e1a0e10-259d-497c-b1d9-bb5429aa977e",2023-04-26T05:57:02Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","EDM Assets - April","7e94f384-b2ee-4166-8711-5eb68afff8fb","bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255",2023-04-25T20:00:00Z,"Completed","<p><span style=""font-weight:bold"">April 26</span></p><p>The next generation of web analytics: Upgrade to GA4 Today!</p>","Completed",2023-04-25T20:00:00Z,
"4e23ed4a-82bf-424f-8f47-9c5a6af71b04",2025-06-15T09:42:21Z,2026-02-01T09:53:16Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Residential - BE","8c51383c-8bd0-405d-a311-9b23ceff0d59","fca900e0-a536-4137-a77e-5a8025040e72",2025-06-17T20:00:00Z,"Completed",,"In Progress",2026-02-02T20:00:00Z,
"4e2e509d-c3d7-4d7f-9771-817025e20537",2024-10-03T07:25:32Z,2025-09-17T06:45:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Technical Fixes","f82f7bdc-5e6e-493d-8013-6bf83fc4a473","a3efb115-821a-43d3-94ad-afc4382a24df",2024-10-02T20:00:00Z,"Completed",,"Completed",2024-10-05T20:00:00Z,
"4f1fde4a-5778-421e-8ccf-d9932da2a142",2023-07-26T06:19:54Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Visa Free Server Integration","f60a69db-b326-4a34-b378-071e6eb5fe31","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",2023-07-17T20:00:00Z,"Completed",,"Completed",2023-07-17T20:00:00Z,
"4f3bfd32-704d-47af-a92c-d17a9686e76f",2023-05-26T08:10:02Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Wix Application - Wix Videos/VODS","db6a625e-03f4-45c5-b1df-7d84437df3be","a3efb115-821a-43d3-94ad-afc4382a24df",2023-06-05T20:00:00Z,"Completed",,"Cancelled",2023-06-05T20:00:00Z,
"4f952be4-5391-43c2-b01d-0d38b39e1925",2024-03-11T09:53:32Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","LB24 - NIC Libya - Platinum Sponsor","d26c15dc-2ef0-4482-8b60-9e000d122a0e","9f3c0fa1-d627-46e1-af60-4cb88b4e682c",2023-12-30T22:00:00Z,"Completed","<p>Platinum Sponsor</p>","Completed",2024-04-27T22:00:00Z,
"50148d4f-8110-49cf-9a55-5e9573e5b67d",2023-09-08T12:58:42Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","UI Design","f5682e2e-01ee-4eb6-a2d8-bbdd38117cd8","bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255",2023-09-10T20:00:00Z,"Completed","<p>Home</p><p>About</p><p>Menu</p><p>Events</p><p>Location</p>","Completed",2023-09-10T20:00:00Z,
"502bafaf-c03c-41da-83fb-44bb52baea60",2024-12-06T07:20:59Z,2025-09-17T06:45:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b","PR","f82f7bdc-5e6e-493d-8013-6bf83fc4a473","c0215e98-e7a9-4f3b-9af7-33d644f289fa",2024-12-31T16:00:00Z,"Completed",,"Completed",2025-01-30T16:00:00Z,
"505d06eb-7171-48c1-932b-9e933be87963",2025-07-31T06:01:20Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","EBICS Integration","95f56020-38f5-4243-9485-5b776381ae67","5d29f4a7-4e82-4141-9bad-b4a06a04571f",2025-07-07T16:00:00Z,"In Progress",,"In Progress",2025-08-30T16:00:00Z,
"50817138-b627-4d40-b367-11ed15c93fec",2024-12-12T13:39:04Z,2026-01-25T07:49:06Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Main System - Sales: FE","eff50452-4ed1-4ae1-84b4-84d1e642cab1","e29bb22d-c98b-402b-9b81-1551aa2adb26",2024-12-02T20:00:00Z,"Completed",,"In Progress",2024-12-07T20:00:00Z,
"50c7fd56-c04f-4aad-b157-d3a0e04b21d8",2025-10-24T13:45:02Z,2025-12-24T04:22:12Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Content strategy","be5a7ff1-e84f-43fb-b6de-579ec9c8315d","88bc7725-fe57-48c6-8b0d-8a63d1304032",2025-10-23T16:00:00Z,"Completed",,"In Progress",2025-10-26T16:00:00Z,
"50d312c6-467f-47ea-ae7d-b53dbb4c61e9",2022-11-20T12:38:27Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","EDM - Exprom 2","0cf428bd-0098-4524-8d14-b94053c5e6ab","5c084634-6869-4e43-a13e-fbede7b594d4",2022-11-01T20:00:00Z,"Completed",,"Completed",2022-11-01T20:00:00Z,
"50fe9040-57e5-4509-9825-fac9d71eec44",2023-05-26T08:05:26Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Website Live","db6a625e-03f4-45c5-b1df-7d84437df3be","21288111-10f6-4010-b40f-2d8b6a3cc1e5",2024-10-10T20:00:00Z,"Not Started",,"Cancelled",2024-10-10T20:00:00Z,
"51371723-5de3-4e57-bad3-8ce1889dc176",2025-05-29T11:51:30Z,2025-10-14T17:53:34Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Landing Pages","1f3ad647-34e0-4e07-aee5-a11c02b0bff9","8055f94c-ed6b-43cf-b3aa-659c790942a8",2025-05-28T20:00:00Z,"Completed",,"Completed",2025-06-02T20:00:00Z,
"5141c00b-e59f-4582-9a2a-239f16aa67f1",2024-12-06T06:34:54Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","December Strategy","2dcd3ed1-45a8-403f-a52e-ccb692a3ac81","c0215e98-e7a9-4f3b-9af7-33d644f289fa",2024-11-30T16:00:00Z,"Completed","<p>Technical SEO </p><p>- Website Fixes based on RTS and Site Audit to be presented on Monday.</p><p>- Creation of Pop-up and internal Pages to capture blogs and backlinks</p><p> </p><p>Off Page Backlink </p><p>- Dofollow , white hat backlinks maximum of 50 to be presented and posted within the week</p><p> </p><p>On Page SEO</p><p>- Coordinate with Marketing team to adjust SEO keywords based on their Google ADS</p><p> </p><p> </p>","Completed",2024-12-30T16:00:00Z,
"51a24caf-7ad1-4df4-ad9a-d14e302ea6e7",2025-01-27T05:13:30Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Ad Creation","2aecd8c8-af66-4dc1-acc8-86f4545f04fb","e8a4bae8-98b5-49c6-8e6b-b26b1b3fc771",2025-01-28T20:00:00Z,"Completed",,"Completed",2025-01-28T20:00:00Z,
"52ebfa59-bf0b-4897-871a-172e62c821e7",2022-11-16T13:02:18Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Email API","2a098ec9-6f7e-49b1-a596-0a580fcd9c31","a3efb115-821a-43d3-94ad-afc4382a24df",2022-11-23T20:00:00Z,"Completed",,"Completed",2022-11-23T20:00:00Z,
"531de526-139f-4551-991d-a5d144c2d954",2024-01-22T06:29:47Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Email Campaigns","252a37a9-1117-4021-b140-957e3181c3a7","5c084634-6869-4e43-a13e-fbede7b594d4",2023-12-31T20:00:00Z,"Completed",,"Completed",2024-05-26T20:00:00Z,
"5379f7a1-a2de-4db9-94a6-1534e544a7d7",2023-11-01T12:38:00Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Content & Revisions V2","db6a625e-03f4-45c5-b1df-7d84437df3be","21288111-10f6-4010-b40f-2d8b6a3cc1e5",2023-11-26T20:00:00Z,"Completed","<p>Check email sent by Zuza on 01/11</p>","Cancelled",2023-11-29T20:00:00Z,
"5423c55e-13df-4c1a-ae9f-b205e6cf312d",2023-05-26T08:04:03Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Database Creation","db6a625e-03f4-45c5-b1df-7d84437df3be","a3efb115-821a-43d3-94ad-afc4382a24df",2023-05-28T20:00:00Z,"Completed",,"Cancelled",2023-05-28T20:00:00Z,
"544f009b-78a6-411c-925f-bece7a4b84a7",2023-07-26T06:21:11Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Server Move","f60a69db-b326-4a34-b378-071e6eb5fe31","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",2023-08-09T20:00:00Z,"Completed",,"Completed",2023-08-09T20:00:00Z,
"5475d5a3-5658-42d5-a336-626b6c37d565",2025-10-05T12:52:14Z,2025-10-12T10:35:55Z,"01f011dc-8d52-4de4-9524-780ccef3313b","multi Vendor Platform ","6b3db63a-afa8-4a8a-b845-18bd0094cef6","fca900e0-a536-4137-a77e-5a8025040e72",2025-09-30T20:00:00Z,"Completed",,"In Progress",2025-10-09T20:00:00Z,
"548d41ca-6ae4-4c4f-a739-0fd2cb60cc1f",2025-10-12T10:38:45Z,2026-02-01T09:47:10Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Residential Website Rebuild - Testing & Debugging","8c51383c-8bd0-405d-a311-9b23ceff0d59","a25ca145-086d-426e-9d64-e6f1a13f5a29",2025-10-12T20:00:00Z,"Completed",,"In Progress",2025-12-08T20:00:00Z,
"54ad5183-aa6e-4c07-9653-71740caee7bb",2025-02-25T06:12:31Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Mutant Media 101","252a37a9-1117-4021-b140-957e3181c3a7","86b14473-f7c1-45b3-abba-dacc255875fe",2025-02-24T20:00:00Z,"Completed","<p>Get to know Mutant: Company Profiles, Clientele, Team Expertise, Assets.. etc.. </p>","Completed",2025-02-27T20:00:00Z,
"55630fb8-d605-4c2f-8505-8d20a06bb016",2025-06-24T09:56:55Z,2025-12-03T07:05:45Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Email Campaigns","be5a7ff1-e84f-43fb-b6de-579ec9c8315d","9f3c0fa1-d627-46e1-af60-4cb88b4e682c",2025-09-16T20:00:00Z,"In Progress","<p>Design Arabic versions of email campaigns and integrate them on website</p>","In Progress",2025-12-08T20:00:00Z,
"561a0196-b94c-4bf3-bab6-ab5d0e7beb33",2025-10-28T11:27:18Z,2025-10-28T11:27:18Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Assets","6a782226-83c3-4c2b-a265-c2be8ad567b6","e890acbb-f53f-4d19-8263-8c7b38ad6b2a",2025-10-27T20:00:00Z,"Not Started",,"In Progress",2025-10-30T20:00:00Z,
"56318093-ced9-44c9-bc64-8bf7fc09724b",2024-12-06T06:40:58Z,2025-08-11T18:40:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b","SEO Blogs","2dcd3ed1-45a8-403f-a52e-ccb692a3ac81","a3efb115-821a-43d3-94ad-afc4382a24df",2024-11-30T16:00:00Z,"Completed",,"Completed",2024-12-30T16:00:00Z,
"569f8460-55fd-4e5c-8064-e134d0961616",2025-10-09T09:08:58Z,2025-10-09T09:08:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b","SEO Monthly Reporting",,"a3efb115-821a-43d3-94ad-afc4382a24df",2025-09-30T20:00:00Z,"Not Started",,"In Progress",2026-09-30T20:00:00Z,
"56cda13a-14af-441a-9ab4-f4e818810851",2023-04-05T15:38:05Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","SOA - Admin","eaa96031-5bf0-4b5c-b762-26bf6cf6a617","a3efb115-821a-43d3-94ad-afc4382a24df",2023-04-08T20:00:00Z,"Completed",,"Completed",2023-04-08T20:00:00Z,
"57274ec5-8e7d-40a9-a532-5555f6073c18",2023-04-05T10:22:16Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Overview","eaa96031-5bf0-4b5c-b762-26bf6cf6a617","5c084634-6869-4e43-a13e-fbede7b594d4",2023-04-04T20:00:00Z,"Completed",,"Completed",2023-04-04T20:00:00Z,
"5757200d-589e-4e89-8303-0b285719d1e0",2025-04-06T14:41:16Z,2026-01-25T07:49:06Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Visitor APP - FE","eff50452-4ed1-4ae1-84b4-84d1e642cab1","ff88f0ac-d14b-4a41-85c8-b55b3165361f",2025-04-06T20:00:00Z,"Completed",,"In Progress",2025-04-24T20:00:00Z,
"58289eb3-2381-44ad-a0fa-b12b84996e00",2025-08-03T14:45:16Z,2025-08-20T05:49:49Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Landing Page ","8d11d01d-a93b-4fca-9b75-ebc27d0c7892","9173e2da-ff7e-4268-a459-ce59dbafcddd",2025-08-10T16:00:00Z,"In Progress",,"Not Started",2025-08-11T16:00:00Z,
"5830f962-fe0e-45a3-9a3c-e5df132d779b",2024-05-01T17:08:56Z,2025-09-08T05:48:18Z,"01f011dc-8d52-4de4-9524-780ccef3313b","LB25 - Marketing Assets","40863a18-e977-4f53-9fc6-8fa8f9910b58","bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255",2024-06-16T20:00:00Z,"Completed","<ul><li>Social Media (Square, Story) - EN/AR</li><li>A4 Advert - EN/AR</li><li>Signature Banners - EN/AR</li><li>Website Banners - EN/AR</li><li>Invitation A5 (Landscape) - EN/AR</li><li>Speakers Certificate - EN/AR</li></ul>","Completed",2024-06-20T20:00:00Z,
"585891e4-e2bd-49c0-af06-0ab5ebf85d3e",2025-09-07T11:47:43Z,2025-09-21T12:16:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Residential Website Rebuild - FE","8c51383c-8bd0-405d-a311-9b23ceff0d59","fb039e63-77a6-4ef4-9af0-552335788215",2025-09-06T20:00:00Z,"Completed",,"In Progress",2025-09-10T20:00:00Z,
"5894e813-9aba-4186-be32-e7f179210d22",2023-11-27T19:25:23Z,2025-08-11T18:40:25Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","SM Calendar","7544f45a-70ac-4d7f-af67-483ff8f2fe7d","e8a4bae8-98b5-49c6-8e6b-b26b1b3fc771",2023-10-31T20:00:00Z,"Completed",,"Completed",2024-03-24T20:00:00Z,
"58c059e1-6c90-46ed-a9f7-89bf92228bbe",2025-11-12T08:33:48Z,2025-11-12T08:33:48Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Audience Creation - META",,"d1b97619-3275-4566-8d13-6b76d35ad1fb",2025-11-05T20:00:00Z,"Not Started",,"In Progress",2025-11-05T20:00:00Z,
"595c90db-367e-4bc3-a537-1320b3bbc4eb",2025-09-21T12:06:52Z,2025-09-21T12:06:52Z,"01f011dc-8d52-4de4-9524-780ccef3313b","updating full Commercial website images to WEBP Format",,"89b1bd50-a9db-4d81-ae5c-f2f2e585766c",2025-09-21T20:00:00Z,"Not Started",,"In Progress",2025-09-25T20:00:00Z,
