"Title","ID","Created Date","Updated Date","Owner","post","postingDate","amount","temporarySpendId","platform","project","company"
,"1da894a1-82db-4fe0-ad5c-24fe5d13e47f",2025-11-23T05:24:06Z,2025-11-23T05:26:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","89cfe135-cd59-4e77-8e01-921f8749dffb",2025-11-20T20:00:00Z,50,,"TikTok","c27ec391-f198-49d2-a60e-6a3516fb252b",
,"1f1f8bc7-e1ed-487f-87fb-be8bfc48590a",2025-12-09T19:08:45Z,2025-12-09T19:08:52Z,"01f011dc-8d52-4de4-9524-780ccef3313b","78795860-951f-4c3d-9fe2-4867d1d65fe4",2025-12-08T20:00:00Z,50,,"Instagram","be5a7ff1-e84f-43fb-b6de-579ec9c8315d",
,"1f2fe2f5-1839-4e65-9351-f3a8df64fce8",2026-01-06T11:05:54Z,2026-01-06T11:06:01Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e9c664a0-723f-45bc-83ed-2623d471228e",2026-01-04T20:00:00Z,50,,"Instagram","160e00a4-309a-40b8-aec3-1635e37cf211",
,"1f5fda98-c0eb-498f-9e32-2ba23df5876b",2025-12-19T07:13:43Z,2025-12-19T07:13:51Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e47043e5-7d47-4331-b162-d21135d4a126",2025-12-16T20:00:00Z,50,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"1fc4f554-f510-4905-a03f-287f09ce9fdd",2025-11-23T05:18:55Z,2025-11-23T05:19:09Z,"01f011dc-8d52-4de4-9524-780ccef3313b","14445f45-0632-4403-8fa9-5d6b57b5a6e5",2025-11-20T20:00:00Z,50,,"Facebook","62980c2d-3d5b-4488-8b5e-83dc24f687b3",
,"1fd623b9-4c63-47af-ada8-696949ad2567",2026-01-23T10:45:01Z,2026-01-23T10:45:05Z,"01f011dc-8d52-4de4-9524-780ccef3313b","82dda3e7-8d13-4e36-b734-5b3006212a07",2026-01-22T20:00:00Z,50,,"TikTok","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"221d77e9-de19-4a5e-a164-82e7cb7069ff",2025-08-16T10:56:06Z,2025-08-16T11:18:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b","65dc2dd9-e6b6-4e02-ba15-15605dc30916",2025-08-04T20:00:00Z,50,,"Instagram","b7444ad8-e438-49ce-b78a-df4a2ed60dd8",
,"2246464d-1f22-41d9-8ebf-eadb354d7b60",2025-11-23T04:49:47Z,2025-11-23T05:02:48Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ec4af49d-7dd5-422f-a5c1-6da845995f52",2025-11-20T20:00:00Z,1000,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"22bbf651-4115-40e1-97bd-421779075f88",2026-02-16T07:19:02Z,2026-02-16T07:19:08Z,,"021b9801-2c77-4d43-8e17-bf037ed3a156",2026-02-15T20:00:00Z,50,,"Instagram","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"22e7a471-86fc-4e67-8908-d6f30ed1a7af",2026-02-23T19:00:06Z,2026-02-24T06:50:09Z,"01f011dc-8d52-4de4-9524-780ccef3313b","b52ff8d1-f818-4656-bab1-17eff1e50691",2026-02-22T20:00:00Z,50,,"Instagram","160e00a4-309a-40b8-aec3-1635e37cf211","ATEX International Exhibitions (Kuwait Build)"
,"22fbd751-63e4-4f08-bafd-b860b99c0e13",2026-02-26T06:02:47Z,2026-02-26T06:12:27Z,"01f011dc-8d52-4de4-9524-780ccef3313b","53a10492-a96d-45da-9e12-b8dec7560da6",2026-02-24T20:00:00Z,50,,"TikTok","0e90ed6d-2dbc-48b2-aeea-fe5b0928abd5","Elite Vacations"
,"234b41d6-c3f6-424c-b102-a7d2eb960c01",2025-12-23T08:47:41Z,2025-12-23T08:47:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b","9f50de94-ecc9-4395-a01a-aad809c915e0",2025-12-21T20:00:00Z,50,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"235234d4-8247-4f27-8116-9a524ab81f7f",2025-12-07T06:55:02Z,2025-12-07T07:01:00Z,"01f011dc-8d52-4de4-9524-780ccef3313b","24f1e522-69ee-41f4-b47f-426122bb1d33",2025-12-03T20:00:00Z,200,,"TikTok","62980c2d-3d5b-4488-8b5e-83dc24f687b3",
,"236b1d8a-2bd8-4674-a709-be4bab750843",2025-12-17T12:07:58Z,2025-12-17T12:08:03Z,"01f011dc-8d52-4de4-9524-780ccef3313b","d6ee6cf5-b627-4313-99ca-b788d893a049",2025-12-11T20:00:00Z,50,,"TikTok","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"239b750a-cfb7-4bb6-94d0-2d19e81d1329",2025-09-30T11:48:24Z,2025-09-30T11:48:54Z,"01f011dc-8d52-4de4-9524-780ccef3313b","80f342c8-20dd-4bbd-bec9-d47f9759a6f7",2025-09-29T20:00:00Z,50,,"TikTok","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"23fcf7f6-19eb-4f48-953e-607fbf4dcfea",2025-12-04T10:23:57Z,2025-12-04T10:24:04Z,"01f011dc-8d52-4de4-9524-780ccef3313b","f54357ff-e45e-4581-97e1-294ae6be39cd",2025-12-03T20:00:00Z,50,,"Instagram","1212678d-037b-475a-b187-a27821e2d3c8",
,"243ea34e-2410-47eb-b6b3-2286a88edc9f",2025-09-08T12:45:03Z,2025-09-08T12:45:08Z,"01f011dc-8d52-4de4-9524-780ccef3313b","7bef0673-898c-4752-8db2-34bc034fa9ff",2025-09-07T20:00:00Z,50,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"243ffc6d-468a-4dca-829d-2249f96044af",2025-08-16T10:20:29Z,2025-08-16T10:20:33Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e156da27-e0ef-4a3b-93e7-7643aed692b1",2025-07-20T20:00:00Z,6.99,,"Storm Likes","1b2f16d7-192d-4d10-88a5-0fb18eb4967a",
,"246cb027-c02c-4145-8992-83c482b6b01a",2025-11-21T11:01:56Z,2025-11-21T11:02:10Z,"01f011dc-8d52-4de4-9524-780ccef3313b","f2271aa8-b732-422c-85ad-e7086419932e",2025-11-20T20:00:00Z,50,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"246f3fd4-4fb5-4fd0-9826-780745e763f2",2026-01-13T08:26:32Z,2026-01-16T08:08:43Z,"01f011dc-8d52-4de4-9524-780ccef3313b","7adc75bb-6e3c-4b0d-9b48-23c8ac2addc9",2026-01-12T20:00:00Z,75,,"TikTok","1212678d-037b-475a-b187-a27821e2d3c8",
,"24780f4e-03a4-4acf-b02e-0e5a109c11e6",2026-01-30T10:21:52Z,2026-02-05T09:10:34Z,"01f011dc-8d52-4de4-9524-780ccef3313b","10e51ac2-2ec9-4e16-963d-66a167065a4a",2026-01-29T20:00:00Z,50,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"249b4235-4813-4951-900e-5717dd7fb361",2025-08-26T20:36:44Z,2025-08-26T20:36:54Z,"01f011dc-8d52-4de4-9524-780ccef3313b","f96af448-8fb6-40c9-8738-806eca995389",2025-08-07T20:00:00Z,50,,"TikTok","160e00a4-309a-40b8-aec3-1635e37cf211",
,"2568d6f1-75b9-4d0b-9b3a-7f51993b84fc",2025-10-07T06:31:58Z,2025-10-07T06:32:37Z,"01f011dc-8d52-4de4-9524-780ccef3313b","38b2db9b-8750-4ae5-a2b4-48435b82ded9",2025-10-05T20:00:00Z,50,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"267bf0fc-bee2-4c14-a070-5508a07fb4ef",2025-08-16T12:04:29Z,2025-08-16T12:04:41Z,"01f011dc-8d52-4de4-9524-780ccef3313b","012ac579-f7c1-4d7b-ba81-7496af0fad3f",2025-07-24T20:00:00Z,100,,"TikTok","f889f811-6e7f-489d-a7de-dee3fc249d28",
,"2702aee7-0e24-45f7-82fa-1f388261da83",2026-01-27T11:27:50Z,2026-02-22T08:30:22Z,"01f011dc-8d52-4de4-9524-780ccef3313b","bf43e871-18c6-4d29-8af9-c8650b8cb667",2026-01-22T20:00:00Z,50,,"Instagram","b7444ad8-e438-49ce-b78a-df4a2ed60dd8","Code DXB 2026"
,"2731ab61-bdeb-4c60-a8b3-f59d206e2bd0",2025-08-16T11:52:47Z,2025-08-16T11:52:53Z,"01f011dc-8d52-4de4-9524-780ccef3313b","70cee168-3ead-42fa-8f15-12e44c6800c2",2025-07-28T20:00:00Z,4.39,,"Storm Likes","cf43c9d2-0680-46a6-bfb1-614177099a56",
,"2786b654-0744-4966-b8aa-b7effb1869a0",2025-11-06T11:49:00Z,2025-11-06T11:49:13Z,"01f011dc-8d52-4de4-9524-780ccef3313b","7cab8e8d-39f9-4cc0-9b2b-5e560b67c3ec",2025-11-05T20:00:00Z,50,,"Facebook","e65ea50e-6cc6-458d-8f81-1ebf9b702e2d",
,"2862afcd-5e9e-4c5f-8e7c-a150f8d7ffa8",2025-08-15T20:42:02Z,2025-08-16T16:42:16Z,"01f011dc-8d52-4de4-9524-780ccef3313b","aac6f791-7805-45e0-bc26-1dc2f7ec3a7c",2025-08-13T20:00:00Z,100,,"Instagram","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"287239b7-5452-4542-87f9-1a7002d8de35",2026-01-12T05:30:05Z,2026-01-12T05:30:13Z,"01f011dc-8d52-4de4-9524-780ccef3313b","fc793407-9a3d-41e8-93ab-4b9ae2540b73",2026-01-08T20:00:00Z,50,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"28b06bac-e6d8-4222-af5b-459d7fc58170",2025-08-29T05:21:14Z,2025-08-29T05:25:59Z,"01f011dc-8d52-4de4-9524-780ccef3313b","b45c32f0-1b93-450e-b7bc-ed7002e3209c",2025-08-26T20:00:00Z,50,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"29450847-0a24-461a-939d-1af91345fca4",2025-11-27T13:08:24Z,2025-12-03T09:31:45Z,"01f011dc-8d52-4de4-9524-780ccef3313b","08b6d1e3-211f-4b5c-8f8c-7b639941036d",2025-11-26T20:00:00Z,50,,"Instagram","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"297edf9e-5a5c-46b9-a93f-3fe962899c7e",2025-08-16T12:26:37Z,2025-08-16T12:26:52Z,"01f011dc-8d52-4de4-9524-780ccef3313b","7844ecab-a4c5-4efd-ab72-ee6cc641394e",2025-08-10T20:00:00Z,150,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"29abcc6c-d932-4456-8315-2b46b7b9b37c",2026-02-06T07:55:50Z,2026-02-06T07:55:55Z,"01f011dc-8d52-4de4-9524-780ccef3313b","30c694d0-29f1-4bc5-9cbf-8989d6130ea3",2026-02-02T20:00:00Z,50,,"Instagram","fe578398-ead8-4e5c-902c-1ba9d28746b3",
,"29f438f6-b4ce-4f96-85bc-a0d84104726a",2026-01-16T12:07:26Z,2026-01-16T12:07:34Z,"01f011dc-8d52-4de4-9524-780ccef3313b","620b560a-7475-4a74-87d0-aa95379b20b9",2026-01-15T20:00:00Z,50,,"Instagram","b7444ad8-e438-49ce-b78a-df4a2ed60dd8",
,"2a7c46c9-8ca5-40be-b12b-617d4137d9fd",2025-11-14T06:17:59Z,2025-11-14T06:18:05Z,"01f011dc-8d52-4de4-9524-780ccef3313b","721a4943-c2da-496b-b5ba-3b9798a848cd",2025-11-10T20:00:00Z,50,,"TikTok","1212678d-037b-475a-b187-a27821e2d3c8",
,"2ac02db0-71ee-470c-981d-d976d4517b3d",2025-08-16T10:33:12Z,2025-08-16T10:33:19Z,"01f011dc-8d52-4de4-9524-780ccef3313b","93183fa7-d8b2-4a8a-a2dd-76539b1b0044",2025-08-03T20:00:00Z,6.99,,"Storm Likes","160e00a4-309a-40b8-aec3-1635e37cf211",
,"2b46bd9b-179b-43de-bba6-f1fc12371aa7",2026-01-29T11:13:47Z,2026-02-22T08:10:36Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","20037a53-8d60-4a3b-af68-ed62dd08b2f7",2026-01-27T20:00:00Z,50,,"Instagram","1212678d-037b-475a-b187-a27821e2d3c8","Airstay Holiday Home"
,"2b650937-34e3-49ee-aea5-402bb1926e6e",2026-01-15T05:27:24Z,2026-01-15T05:27:30Z,"01f011dc-8d52-4de4-9524-780ccef3313b","21a1e620-1432-4d00-a834-8ad1cf6b2a7a",2026-01-12T20:00:00Z,50,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"2b74f510-8f78-448a-b7fc-d536ccf3eb5c",2025-09-09T05:45:04Z,2025-09-09T06:00:23Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e47e0b76-511d-4e80-be23-88cbd9db0aab",2025-08-21T20:00:00Z,125,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"2b8e17ed-be23-4b32-9d81-d715da68979b",2025-09-26T08:07:52Z,2025-09-26T08:08:30Z,"01f011dc-8d52-4de4-9524-780ccef3313b","b033c5b9-8228-4b0c-82c1-9ad508ef59be",2025-09-25T20:00:00Z,50,,"TikTok","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"2bc3ef36-cbd1-4631-ad58-794e734ba551",2025-12-23T06:21:18Z,2025-12-26T12:45:27Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ac2dd607-aa04-4cbf-8f4f-0a6c90b1d783",2025-12-21T20:00:00Z,80,,"TikTok","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"2d01c8f4-13e9-44e1-9939-fffb86321eb2",2025-12-15T10:32:04Z,2025-12-15T10:32:11Z,"01f011dc-8d52-4de4-9524-780ccef3313b","b433860c-1ef8-4f3a-ab63-9286fead30a6",2025-12-14T20:00:00Z,50,,"TikTok","160e00a4-309a-40b8-aec3-1635e37cf211",
,"2e0a166c-7f30-4251-aa3f-1dfe66aaaa16",2026-02-17T06:48:33Z,2026-02-22T08:30:04Z,"01f011dc-8d52-4de4-9524-780ccef3313b","bf02078e-a3a3-4318-9a5a-127fc2584f66",2026-02-15T20:00:00Z,500,,"Facebook","c27ec391-f198-49d2-a60e-6a3516fb252b","Horeca Libya 2026"
,"2eff96d8-02c4-4009-a5ad-7a1e1fc28f91",2025-11-09T07:25:35Z,2025-11-09T07:25:56Z,"01f011dc-8d52-4de4-9524-780ccef3313b","6054e237-50f4-43b9-a615-3e6d7fc4b4fc",2025-11-04T20:00:00Z,50,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"2f03fcc1-a62d-4dcf-b804-852a6f1b5320",2026-02-06T17:50:59Z,2026-02-06T17:51:11Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e639464b-b97b-460c-a09e-72f4faec1df8",2026-02-05T20:00:00Z,50,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"2f2c6596-25db-41b7-8c62-c582a3300922",2025-11-19T07:06:12Z,2025-11-19T07:06:18Z,"01f011dc-8d52-4de4-9524-780ccef3313b","c0cac038-df9b-4ddd-b1a1-94e664947787",2025-11-17T20:00:00Z,50,,"Instagram","be5a7ff1-e84f-43fb-b6de-579ec9c8315d",
,"2f856a72-bbe0-462b-aaa7-67bdb590c84a",2025-08-16T10:30:15Z,2025-08-16T10:49:15Z,"01f011dc-8d52-4de4-9524-780ccef3313b","fa151340-af9a-4ac7-8c3b-7e42007aaf28",2025-07-23T20:00:00Z,6.99,,"Storm Likes","160e00a4-309a-40b8-aec3-1635e37cf211",
,"2ff7f8fc-1237-4519-b372-3248b24452c1",2025-08-16T11:45:47Z,2025-08-16T11:45:53Z,"01f011dc-8d52-4de4-9524-780ccef3313b","894ab79d-e10d-4c53-9cd9-0f9052ecccd0",2025-08-14T20:00:00Z,50,,"Instagram","be5a7ff1-e84f-43fb-b6de-579ec9c8315d",
,"30746586-1407-4c84-8fa4-e8c6968d5a27",2025-10-30T15:22:35Z,2025-10-30T16:38:50Z,"01f011dc-8d52-4de4-9524-780ccef3313b","464693cf-d990-4b3b-87e5-a47cdc37e2f5",2025-10-29T20:00:00Z,100,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"30f7ba36-3968-4f5a-ad83-748e98c1c505",2025-11-23T05:24:11Z,2025-11-23T05:26:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","89cfe135-cd59-4e77-8e01-921f8749dffb",2025-11-20T20:00:00Z,50,,"Instagram","c27ec391-f198-49d2-a60e-6a3516fb252b",
,"31b5e405-a98c-4ea5-b315-481ac7bb5bc7",2026-01-07T10:26:02Z,2026-01-30T06:31:04Z,"01f011dc-8d52-4de4-9524-780ccef3313b","67afa929-eeee-4a7d-8b30-5dab1291abbf",2026-01-06T20:00:00Z,150,,"TikTok","90f693b9-af56-47a1-9965-98bf0326b43e",
,"326805fc-bc53-4304-a53f-cf7f5aba0edc",2025-12-22T06:23:01Z,2025-12-22T06:35:15Z,"01f011dc-8d52-4de4-9524-780ccef3313b","a3fa499e-1a25-4c28-80c6-e06f1e4dfc63",2025-12-17T20:00:00Z,100,,"TikTok","90f693b9-af56-47a1-9965-98bf0326b43e",
,"32b6a901-7fcf-4d2e-9057-eeeef27addc8",2025-11-11T06:29:03Z,2025-11-11T06:32:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b","85aac94f-80cf-4899-ac30-56239cd40c6c",2025-11-09T20:00:00Z,100,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"331c2b88-6c0d-405a-88ae-ca22e78692e6",2026-02-25T09:23:51Z,2026-02-25T09:24:13Z,"01f011dc-8d52-4de4-9524-780ccef3313b","57169afc-18c4-4f20-b235-830ef1622b2b",2026-02-19T20:00:00Z,50,,"Instagram","f889f811-6e7f-489d-a7de-dee3fc249d28","Mutant"
,"337ca9bf-53dc-440e-a68b-7b7facb4b6c2",2026-02-19T07:24:25Z,2026-02-19T07:24:31Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e2348d3a-7c43-4c93-8e57-5be0ce82473e",2026-02-15T20:00:00Z,500,,"YouTube","fe6eef75-85a6-4b38-9c21-2c3079846288",
,"33f0f739-1500-43c9-81fe-46bddb2274e4",2026-02-05T09:09:49Z,2026-02-05T09:10:34Z,"01f011dc-8d52-4de4-9524-780ccef3313b","10e51ac2-2ec9-4e16-963d-66a167065a4a",2026-01-29T20:00:00Z,50,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"342806e9-cd61-45a9-a798-f663f487ea13",2026-01-06T12:30:31Z,2026-01-06T12:30:45Z,"01f011dc-8d52-4de4-9524-780ccef3313b","fd8bf8e2-c142-47fc-9e8e-901f8bcd3ddd",2026-01-05T20:00:00Z,50,,"Instagram","be5a7ff1-e84f-43fb-b6de-579ec9c8315d",
,"3454d29a-4859-45b6-80a6-739259c23f15",2025-11-14T08:05:13Z,2025-11-14T08:05:23Z,"01f011dc-8d52-4de4-9524-780ccef3313b","c9bd9ad1-8898-4fd1-9934-8626d0042fd7",2025-11-13T20:00:00Z,50,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"349151fe-6a21-4ceb-9ab0-4f07146cec28",2025-12-18T07:29:29Z,2025-12-18T07:30:54Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e666ac56-b96c-4039-ac46-a1dffe421680",2025-12-16T20:00:00Z,52,,"TikTok","c27ec391-f198-49d2-a60e-6a3516fb252b",
,"34916672-d5d3-4b8d-bd2c-b443e44fc333",2025-09-08T11:52:42Z,2025-09-08T11:53:03Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ac5a36fa-555c-4356-ac7c-2ff0887e1240",2025-09-07T20:00:00Z,25,,"Instagram","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"353c6ed9-0b64-461d-a028-f00dc4d1b83d",2025-09-25T05:55:14Z,2025-09-28T07:39:09Z,"01f011dc-8d52-4de4-9524-780ccef3313b","900cb7ec-6b0a-4daa-b3e7-dccfc6a15d75",2025-09-21T20:00:00Z,50,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"357b3743-f634-4a3b-87e9-0afb3bf0dd6b",2025-12-25T10:04:05Z,2025-12-25T10:04:15Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e5c35d94-1acc-418a-841f-c0fad4608d18",2025-12-23T20:00:00Z,50,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"3666c7bd-949a-4746-ac80-370d2a684eda",2025-11-02T15:48:56Z,2025-11-02T16:03:21Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e1e27267-46af-47bc-b30b-3c04fbb87dc1",2025-10-31T20:00:00Z,50,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"37a9313d-dbef-42de-8da1-d3ec6ae6b203",2025-11-13T13:27:36Z,2025-11-13T13:33:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b","abda4801-1334-488b-a88d-54e144ba2851",2025-11-11T20:00:00Z,500,,"YouTube","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"38d614f4-f388-4d51-9188-e60d5cb1cf19",2026-01-09T05:26:35Z,2026-01-09T05:26:43Z,"01f011dc-8d52-4de4-9524-780ccef3313b","4b28e790-cde0-4622-8e31-727a263f8935",2026-01-05T20:00:00Z,50,,"Instagram","ba7b39b5-2f96-4c6b-8d55-9e6c7cbd3ea4",
,"3963d658-a887-4e10-be29-8b303d5e48b2",2026-01-08T06:45:32Z,2026-01-08T06:46:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b","fa5e403b-b261-4534-b5ee-a818e9313a06",2026-01-06T20:00:00Z,200,,"TikTok","c27ec391-f198-49d2-a60e-6a3516fb252b",
,"397ad2d4-6b1c-4942-a41b-a2d1994386d9",2025-12-30T08:50:28Z,2026-01-30T06:14:42Z,"01f011dc-8d52-4de4-9524-780ccef3313b","4d45c817-6485-4287-94b7-ac7308d075c9",2025-12-25T20:00:00Z,60,,"TikTok","90f693b9-af56-47a1-9965-98bf0326b43e",
,"39e139cf-c6ea-452a-84d0-87d5184f4e5a",2026-02-05T06:33:58Z,2026-02-22T08:26:18Z,"01f011dc-8d52-4de4-9524-780ccef3313b","f577d5bb-bc31-40f4-a29f-a1c18311d714",2026-02-02T20:00:00Z,50,,"Instagram","5f4622df-b55f-43d6-9ff8-3eac20caf538","Elite Recruitment"
,"3a2480c9-4524-454f-adcb-a9d21b3931af",2025-08-20T08:53:57Z,2025-08-25T06:43:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b","6f420bec-bf47-48a1-87c1-38946218f123",2025-08-18T20:00:00Z,80,,"Instagram","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"3abf4d53-d24c-4a99-9df6-7dd1a7636079",2025-11-20T11:17:32Z,2025-12-05T11:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","d3985e1c-49c4-4dd9-901d-c773fb712afa",2025-11-19T20:00:00Z,50,,"TikTok","1212678d-037b-475a-b187-a27821e2d3c8",
,"3b1e04d7-26d8-4c6b-b4e6-238fed85a3fb",2025-08-16T10:54:35Z,2025-08-16T10:54:53Z,"01f011dc-8d52-4de4-9524-780ccef3313b","559fa2f3-4bcc-45d2-b1b9-51147622a897",2025-07-20T20:00:00Z,50,,"Instagram","b7444ad8-e438-49ce-b78a-df4a2ed60dd8",
,"3bbd2896-dc31-4398-8262-5f643d706cf8",2025-09-03T11:36:09Z,2025-09-03T11:37:48Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5a7af68a-4d29-4a02-96e8-bab604c1eb28",2025-09-02T20:00:00Z,50,,"Instagram","f889f811-6e7f-489d-a7de-dee3fc249d28",
,"3bdf263e-1705-46f7-aa6a-8879e8805b41",2025-12-31T08:22:48Z,2025-12-31T11:00:00Z,"01f011dc-8d52-4de4-9524-780ccef3313b","a6d7813e-1898-4998-8f40-34da0f5c8c64",2025-12-28T20:00:00Z,100,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"3be55007-b00f-497c-8709-e9c5f3061498",2025-08-16T11:53:04Z,2025-08-16T11:53:11Z,"01f011dc-8d52-4de4-9524-780ccef3313b","1cdabd63-962e-4a7b-b330-b433b4a08965",2025-07-31T20:00:00Z,4.39,,"Storm Likes","cf43c9d2-0680-46a6-bfb1-614177099a56",
,"3bec973c-af18-47ea-a66f-649418ef5695",2025-08-19T06:14:36Z,2025-08-22T09:47:23Z,"01f011dc-8d52-4de4-9524-780ccef3313b","7190e3b0-83c4-4c09-a930-e36d5764c746",2025-08-17T20:00:00Z,50,,"TikTok","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"3c36cfad-f36f-44fe-b4e8-2d9a0aab7668",2025-10-15T07:52:32Z,2025-10-15T07:52:39Z,"01f011dc-8d52-4de4-9524-780ccef3313b","84747258-69de-4f50-b770-4faf852605cc",2025-10-13T20:00:00Z,500,,"TikTok","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"3d62f3af-19f0-4baf-8774-3d03f53543a0",2026-02-06T17:50:52Z,2026-02-06T17:51:11Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e639464b-b97b-460c-a09e-72f4faec1df8",2026-02-05T20:00:00Z,50,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"3d848a09-0559-4a02-92bf-188e905f1c32",2025-12-11T09:41:15Z,2025-12-12T07:55:31Z,"01f011dc-8d52-4de4-9524-780ccef3313b","2814ad40-01a2-4423-ae8f-e2a419cc3e01",2025-12-10T20:00:00Z,100,,"Instagram","1212678d-037b-475a-b187-a27821e2d3c8",
,"3d9750ad-0e78-4b89-bf92-abdebf2236b9",2025-10-14T05:46:28Z,2025-10-14T05:46:40Z,"01f011dc-8d52-4de4-9524-780ccef3313b","a46fd943-585b-4628-8e0d-8abef142c0c7",2025-10-12T20:00:00Z,50,,"Instagram","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"3dd420cb-086f-40fa-acb6-ff47ae56109b",2025-12-12T09:31:25Z,2025-12-17T12:08:03Z,"01f011dc-8d52-4de4-9524-780ccef3313b","d6ee6cf5-b627-4313-99ca-b788d893a049",2025-12-11T20:00:00Z,50,,"TikTok","90f5bb8e-1da9-441f-b63b-1941b663318b",
,"3df2dd22-0f26-4019-b20a-599ce44e7374",2026-01-20T10:36:57Z,2026-01-20T10:37:03Z,,"2de10041-6752-4e39-ae9e-d69653ca2154",2026-01-19T20:00:00Z,100,,"Instagram","90f693b9-af56-47a1-9965-98bf0326b43e",
,"3e180a96-ede5-4b95-9501-f94c91a65664",2025-11-06T11:49:29Z,2025-11-06T11:49:35Z,"01f011dc-8d52-4de4-9524-780ccef3313b","1421757d-afa6-49ba-a78f-6d54998e8734",2025-11-04T20:00:00Z,50,,"Facebook","6a782226-83c3-4c2b-a265-c2be8ad567b6",
,"3e35e799-0c35-4487-9df6-b5f6e0c658ba",2025-10-29T07:14:36Z,2025-10-29T07:14:43Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e7348497-3629-428f-bcb7-4fb1b2b27df4",2025-10-27T20:00:00Z,50,,"TikTok","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",
,"3e5c41c7-6f21-4885-b8b9-1cbc0f226906",2026-01-07T05:24:11Z,2026-01-20T08:45:12Z,"01f011dc-8d52-4de4-9524-780ccef3313b","14aea65e-5978-448b-91d8-fef1e28480a5",2026-01-05T20:00:00Z,25,,"Instagram","1212678d-037b-475a-b187-a27821e2d3c8",
