"ID","Created Date","Updated Date","Owner","project","company","date","caption","subject","platforms","media","format","status","user","location","assetLink","notes","type","time","shootHours","shootDate","shootTime","shootNotes","shootStatus","firstComment"
"94d4cd2a-84b2-4261-a83f-2cf20c0d117b",2025-11-19T18:26:56Z,2025-12-31T23:31:20Z,"01f011dc-8d52-4de4-9524-780ccef3313b","1b2f16d7-192d-4d10-88a5-0fb18eb4967a","f9c4b9cf-50cd-44a2-ba40-f853a021b41f",2025-12-30T20:00:00Z,"<p>✨ Welcome 2026 ✨<br/>A new year brings new opportunities, bold ideas, and global connections.<br/>At ATEX International Exhibition, we’re ready to make 2026 a year of innovation, growth, and impactful exhibitions.<br/><br/>Here’s to another year of excellence and collaboration.<br/><br/><span style=""text-decoration:underline""><a href=https://www.linkedin.com/search/results/all/?keywords=%23atex&origin=HASH_TAG_FROM_FEED target=undefined>hashtag#ATEX</a></span> <span style=""text-decoration:underline""><a href=https://www.linkedin.com/search/results/all/?keywords=%23atexinternationalexhibition&origin=HASH_TAG_FROM_FEED target=undefined>hashtag#ATEXInternationalExhibition</a></span> <span style=""text-decoration:underline""><a href=https://www.linkedin.com/search/results/all/?keywords=%23welcome2026&origin=HASH_TAG_FROM_FEED target=undefined>hashtag#Welcome2026</a></span> <span style=""text-decoration:underline""><a href=https://www.linkedin.com/search/results/all/?keywords=%23newyear2026&origin=HASH_TAG_FROM_FEED target=undefined>hashtag#NewYear2026</a></span> <span style=""text-decoration:underline""><a href=https://www.linkedin.com/search/results/all/?keywords=%23innovation&origin=HASH_TAG_FROM_FEED target=undefined>hashtag#Innovation</a></span> <span style=""text-decoration:underline""><a href=https://www.linkedin.com/search/results/all/?keywords=%23exhibitions&origin=HASH_TAG_FROM_FEED target=undefined>hashtag#Exhibitions</a></span> <span style=""text-decoration:underline""><a href=https://www.linkedin.com/search/results/all/?keywords=%23globalevents&origin=HASH_TAG_FROM_FEED target=undefined>hashtag#GlobalEvents</a></span> <span style=""text-decoration:underline""><a href=https://www.linkedin.com/search/results/all/?keywords=%23businessnetworking&origin=HASH_TAG_FROM_FEED target=undefined>hashtag#BusinessNetworking</a></span> <span style=""text-decoration:underline""><a href=https://www.linkedin.com/search/results/all/?keywords=%23industryleaders&origin=HASH_TAG_FROM_FEED target=undefined>hashtag#IndustryLeaders</a></span> <span style=""text-decoration:underline""><a href=https://www.linkedin.com/search/results/all/?keywords=%23futureready&origin=HASH_TAG_FROM_FEED target=undefined>hashtag#FutureReady</a></span></p>","New Year Greeting","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_328ea839b0ae4c9ea5713dbd230657fd~mv2.png/ATEX%20NEW%20YEAR.png#originWidth=1080&originHeight=1350","Static Image","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Dubai, UAE","https://www.dropbox.com/scl/fo/jazvsl22k2hivm9blag63/ACkLRsfhqWW3GHl-y3ECyec?rlkey=qg5wjle6u6qoapzpta6osfxcu&st=oj5xdg0t&dl=0","<p>Story for IG and TikTok</p><p>4:5 for other platforms</p>","Organic","12:00:00.000",0,,,,,
"94ed1457-6e19-4a9f-881f-b5eed39e7b16",2025-11-19T18:14:26Z,2025-12-02T06:33:50Z,"01f011dc-8d52-4de4-9524-780ccef3313b","f889f811-6e7f-489d-a7de-dee3fc249d28","426d8f37-fc41-444b-ab15-e9fc7bbb0933",2025-12-01T20:00:00Z,"<p>🇦🇪 Celebrating the Spirit of the Emirates<br/></p><p>On this 54th National Day, we honour a nation built on unity and driven by vision, a place where cultures come together, dreams are welcomed, and innovation never stops, we at Mutant are very blessed to be part of it.</p><p><br/> Happy UAE National Day!</p><p> </p><p>#UAENationalDay #SpiritOfTheUnion #UAE54 #ProudlyEmirati #TogetherWeCelebrate #MutantAE #DubaiAgency</p>","UAE Day","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_7539127cc5b341feaaad344233512758~mv2.png/MUTANT_UAEday.png#originWidth=1080&originHeight=1350","Static Image","Posted","5c084634-6869-4e43-a13e-fbede7b594d4","N/A","https://www.dropbox.com/work/Asset%20Creation/Mutant/Social%20Media%20Posts/December/Dec%202",,"Organic","09:00:00.000",0,,,,,
"9542148b-4f8f-4f55-90fa-8bcae12d11c3",2026-01-06T11:36:37Z,2026-03-02T17:40:46Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e65ea50e-6cc6-458d-8f81-1ebf9b702e2d","13a7054a-69bb-4514-8cf0-99c746f8aaee",2026-03-15T20:00:00Z,"<p><span style=""font-weight:bold"">ابدأ يومك بطريقة ذكية ⚡</span></p><p><span style=""font-weight:bold"">  لينو لادا يعطيك طعم وطاقة!</span></p><p> </p><p>Start your day the smart way ⚡<br/> Lino Lada adds taste &amp; energy! </p><p><br/>#LinoBenefits #LinoLadaJO #MorningswithLinoLada</p><p> </p><p>ابدأ يومك بطريقة ذكية ⚡<br/> لينو لادا يعطيك طعم وطاقة!</p>","Benefits Roundup","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea""]",,"Static Image","New","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Amman, Jordan",,"<p>Layered benefit visuals with icons (energy, fiber, happiness), jar visible, clean infographic, minimal text, warm bright tones.</p>","Organic","12:00:00.000",0,,,,,"Double tap if yes!"
"9545903e-3ae6-413b-a934-f3e7d56b5605",2025-08-25T16:34:00Z,2025-09-23T11:17:45Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","f889f811-6e7f-489d-a7de-dee3fc249d28","426d8f37-fc41-444b-ab15-e9fc7bbb0933",2025-09-22T20:00:00Z,"<p>Are we still treating likes as a KPI in 2025? 👀</p><p> </p><p>📖 Comment INSIGHT to read the full article.</p><p> </p><p>#SocialMediaMarketing #Mutant #DigitalStrategy #DoLikesMatter</p>","Jeano: Do Likes Even Matter Anymore?","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_845441572c954147ad4271a62c2af529~mv2.png/MUTANT_Blog-Sep23.png#originWidth=1080&originHeight=1350","Blog + Story + Website","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Dubai, United Arab Emirates","https://www.dropbox.com/scl/fo/9lo47c3mciiij64gmm7h3/AFnEE8CcOzNjUz-7A1Tl-2k?rlkey=v51nf9cppspzbql3eci1jnt0j&st=wgyt5nkq&dl=0","<p>IG, TikTok - Story (Add Comment INSIGHT)</p><p>FB, X - Post</p><p>Website - Banner</p><p>LinkedIn - Banner (Posted by Author)</p>","Organic","13:00:00.000",0,,,,,"Be honest, when was the last time you chased likes instead of conversions?"
"9583dec5-4255-45aa-bfb6-3b0bbfb40fc1",2025-10-29T07:16:48Z,2025-11-27T07:22:40Z,"01f011dc-8d52-4de4-9524-780ccef3313b","c27ec391-f198-49d2-a60e-6a3516fb252b","448570ff-ae32-45a3-8790-5bca1175adae",2025-11-25T20:00:00Z,"<p>من لحظات ملهمة إلى تجارب لا تُنسى ✨</p><p><br/>معرض هوريكا ليبيا كان دائمًا الحدث الذي يجمع عالم الضيافة تحت سقف واحد! 🏨🍴<br/>هل كنت جزءًا من التجربة؟ استعد لتكون جزءًا من النسخة القادمة الأكبر والأقوى! 💪</p><p> </p><p>💬 اكتب <span style=""font-weight:bold"">عرض </span>في التعليقات إذا كنت مستعدًا لعرض علامتك في هوريكا ليبيا القادم!</p><p> </p><p>From inspiring connections to unforgettable moments. HORECA Libya has always been <span style=""font-style:italic"">the place where hospitality comes alive!</span> 🌟</p><p><br/>Let&#x27;s have a look at some event highlights last edition.</p><p> </p><p>💬 Comment <span style=""font-weight:bold"">EXHIBIT</span> if you’re ready to showcase your brand at the next HORECA Libya!</p><p> </p><p>#HORECALibya #HospitalityExhibition #LibyaEvents #HORECA2026 #HotelsRestaurantsCatering #LibyaBusiness #ExhibitAtHORECA</p>","A look back at HORECA Libya","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_28ae4062a36d47e5aa3a0e545f5d2238~mv2.jpg/Nov%2026%20-%20Cover.jpg#originWidth=400&originHeight=711","Reel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Benghazi, Libya",,"<p>Repurpose previous reel clips into a new one</p>","Boosted","14:00:00.000",0,2025-11-24T20:00:00Z,"10:00:00.000","<p>MARYAM</p><p> </p><p>Scene 1: From inspiring connections to unforgettable moments, HORECA Libya has always been the place where hospitality comes alive! </p><p> </p><p>Scene 2:Let’s take a look back at some of the highlights from our last edition.</p><p> </p><p>VO: Last year, we brought together thousands of hospitality professionals, culinary talents, and industry leaders, all under one roof in Benghazi. It was a celebration of food, innovation, and partnership that set a new benchmark for Libya’s hospitality scene.</p><p> </p><p>Scene 3: Comment EXHIBIT to secure your space today!</p>","Completed",
"9684924c-37ed-4b3e-bf69-4ebb7db4435b",2025-04-01T05:08:35Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2025-05-25T20:00:00Z,"<p>Story: Residential Properties For Sale</p>","Story: Residential Properties For Sale","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""962e2d92-ea8d-4066-8430-2f892bdc8142""]","wix:image://v1/01f011_df511099083f41dcab8cbe8bf215d091~mv2.jpg/Elite%20DXB%20-%20May%2026%20-%20Residential%20Properties%20For%20Sale.jpg#originWidth=1080&originHeight=1920","Story","Posted","ccd8178e-6954-4b63-9ea3-6f8c601b9580","N/A","https://www.dropbox.com/scl/fo/14l4desacqwx3q1npatai/ANIZa7aOrMq6yuBuQI_YP48?rlkey=uy17ggsethnstczoiucju7nyy&st=23v8yawz&dl=0",,"Organic","12:30:00.000",0,,,,,
"96936571-75db-406d-b8ba-312fce673308",2026-02-17T04:44:15Z,2026-03-01T10:20:19Z,"01f011dc-8d52-4de4-9524-780ccef3313b","160e00a4-309a-40b8-aec3-1635e37cf211","5ce89196-d503-4960-a087-3d0d94018925",2026-02-26T20:00:00Z,"<p><span style=""font-weight:bold"">نرحّب بـ ديزاين بلس ستوديو في كويت بيلد ✨</span></p><p> </p><p>بخبرة متخصّصة في الاستشارات المعمارية والصوتية، سيقدّم الاستوديو مفاجآت حصرية خلال المعرض، بما في ذلك أحدث الحلول والتصاميم.</p><p> </p><p>انضمّوا إلينا من <span style=""font-weight:bold"">6 إلى 9 مايو</span> في <span style=""font-weight:bold"">Sahara Arena</span> واختبروا الابتكار والتميّز في عالم التصميم.</p><p> </p><p>💬 علّق بكلمة <span style=""font-weight:bold"">عرض </span>لحجز جناحك في المعرض.</p><p> </p><p>Welcome <span style=""font-weight:bold"">Design Plus Studio</span> to <span style=""font-weight:bold"">Kuwait Build</span> ✨</p><p> </p><p>With expertise in architectural and acoustic consulting, the studio will showcase exclusive surprises at the exhibition, including the latest solutions and designs.</p><p> </p><p>Join us from 6–9 May at Sahara Arena and experience innovation and excellence in design.</p><p><br/>💬 Comment <span style=""font-weight:bold"">EXHIBIT</span> to book your stand at the exhibition.</p>","Exhibitor Promo/Podcast - Feb 16 Shoot Location 3 - Design Plus Studio","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_4367123fe2464b4da14a764a250ebb19~mv2.jpg/sdhjka.jpg#originWidth=450&originHeight=800","Reel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Kuwait Build",,"<p>Eng. Abdulaziz Al Kandari </p><p>Executive Manager </p><p>Design Plus Studio, Kuwait</p>","Boosted","12:00:00.000",0,,,,,
"96959937-76c8-4085-8f2e-f186b01fdeed",2026-01-27T08:12:53Z,2026-02-23T11:07:26Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","0e90ed6d-2dbc-48b2-aeea-fe5b0928abd5","8e973dbb-d6fd-4cf8-94a8-10f51ec8f4a0",2026-03-15T20:00:00Z,"Caption & Hashtag","Insider Lens","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e""]",,"Carousel","New","5c084634-6869-4e43-a13e-fbede7b594d4","TBC",,,"Organic","12:00:00.000",0,,,,,
"96aa18b5-8322-494b-87fe-e3d5b8ed0dad",2025-11-02T17:13:41Z,2025-11-20T11:37:28Z,"01f011dc-8d52-4de4-9524-780ccef3313b","e65ea50e-6cc6-458d-8f81-1ebf9b702e2d","13a7054a-69bb-4514-8cf0-99c746f8aaee",2025-11-19T20:00:00Z,"<p>عيلة واحدة… وطعم لا يُقاوم! 😋</p><p>اختاروا نكهتكم المفضلة من لينو لادا.</p><p> </p><p>One family, endless indulgence 🍫</p><p>Which flavor are you grabbing first?</p><p> </p><p>#LinoLadaJO #ChocolateLovers #FlavorMood</p>","Meet the Family","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea""]","wix:image://v1/01f011_a3209d7ab40c44caaf70467d7220042f~mv2.png/Artboard%203.png#originWidth=1080&originHeight=1350","Static Image","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Amman, Jordan","https://www.dropbox.com/scl/fi/nzmyp4y66l1b19s2udb33/Meet-the-fam.png?rlkey=mm1a19qdz3ofl0dso8ku1knuq&st=t8k4p221&dl=0",,"Organic","15:30:00.000",0,,,,,
"96b2566b-dcd7-4d8a-bf59-e88aa99375f6",2026-02-06T06:15:56Z,2026-02-18T06:20:03Z,"01f011dc-8d52-4de4-9524-780ccef3313b","fe6eef75-85a6-4b38-9c21-2c3079846288","88853dfe-2ab3-4c64-927e-2660e88af0d9",2026-02-17T20:00:00Z,"<p>May this holy month bring you peace, reflection, and abundant blessings. Wishing you and your loved ones a Ramadan filled with gratitude, generosity, and meaningful moments. ✨</p>","Ramadan Greetings Post","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_e5c4ca9c7a994fba83c25c234892f345~mv2.jpg/Sovereign%20Capital%20Posts%20(3).jpg#originWidth=1080&originHeight=1350","Static Image","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Abu Dhabi","https://www.dropbox.com/work/Asset%20Creation/Sovereign%20Capital/Social%20Media%20Post/02.%20February/Ramadan","<p><span style=""font-weight:bold"">Post and story size required</span></p><p> </p><p><span style=""font-weight:bold"">Text:</span></p><p>Building foundations for generations to come. Wishing you a month of peace and prosperity</p>","Organic","12:00:00.000",0,,,,,
"96dfd24f-d6b0-4ae1-b3b8-8c4958529f30",2025-02-03T08:13:01Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2025-02-23T20:00:00Z,"<p>Discover Harmony 2 at Tilal Al Ghaf – where modern elegance meets upscale community living. ✨ Developed by Majid Al Futtaim, this sought-after neighborhood offers 4 &amp; 5-bedroom villas designed for luxury, comfort, and a vibrant lifestyle.<br/><br/>🏡 Community Highlights:<br/>🌊 Crystal Lagoon | 🌿 Lush Green Spaces | 🎉 Resort-Style Amenities<br/><br/>🏊‍♂️ Amenities:<br/>🏋️ Fitness Centers | 🚶‍♂️ Walking &amp; Cycling Trails | 👧 Kids’ Play Areas<br/><br/>Spacious layouts, sophisticated interiors, and world-class facilities—your dream home awaits!<br/><br/>📩 DM us to explore available units today!</p>","Property Tour - Diana - Harmony 2","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_cf57dbe0ff7d4a0fbfde3b4638ffbb9a~mv2.png/Harmony%20Cover.png#originWidth=300&originHeight=533","Reel","Posted","5c084634-6869-4e43-a13e-fbede7b594d4","Harmony 2, Tilal Al Ghaf","https://www.dropbox.com/scl/fo/14l4desacqwx3q1npatai/ANIZa7aOrMq6yuBuQI_YP48?rlkey=uy17ggsethnstczoiucju7nyy&st=23v8yawz&dl=0",,"Boosted","17:00:00.000",0,,,,,
"96f50f50-f27d-49ca-8ad3-02aa22b30e62",2025-10-17T10:36:54Z,2025-12-01T10:02:31Z,"01f011dc-8d52-4de4-9524-780ccef3313b","160e00a4-309a-40b8-aec3-1635e37cf211","5ce89196-d503-4960-a087-3d0d94018925",2025-11-30T20:00:00Z,"<p>استرجعوا أبرز لحظات النسخة السابقة من معرض كويت بيلد! من الابتكارات الرائدة إلى العلاقات القوية في الصناعة، شاهدوا كيف جمع الحدث مجتمع البناء معًا.</p><p> </p><p>تصفحوا المعرض واستلهموا لما هو قادم!</p><p> </p><p>اكتب &quot;عرض&quot; في التعليقات لحجز جناحك اليوم.</p><p> </p><p>Flashback to the last edition of Kuwait Build! From groundbreaking innovations to powerful industry connections, see how the event brought the construction community together.</p><p> </p><p>Explore the gallery and get inspired for what’s next!</p><p> </p><p>Comment EXHIBIT to secure your stand today!</p><p> </p><p>#KuwaitBuild #ConstructionInnovation #BuildingTheFuture</p>","Carousel: Show Images Recap","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e""]","wix:image://v1/01f011_a9c5f505e7ea41288c5a10f1175e5695~mv2.jpg/0.jpg#originWidth=400&originHeight=500","Carousel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Sahara Arena, Sabah Al Salem, Kuwait","https://www.dropbox.com/scl/fo/iwgyd6ltic93befaf93iv/AP0-1P1Y0avPA82HP2bHIik?rlkey=g7y0byb4w1hwshmkdqg8wyknd&st=w2ummn7o&dl=0",,"Organic","14:00:00.000",0,,,,,
"96f90de4-bf8f-4855-ac20-38ea79b6d4e7",2025-11-17T06:15:04Z,2026-01-16T12:07:39Z,"01f011dc-8d52-4de4-9524-780ccef3313b","1212678d-037b-475a-b187-a27821e2d3c8","e5a8f142-b45d-4375-973d-f0cc776663e1",2026-01-15T20:00:00Z,"<p>Because business trips shouldn’t feel like &quot;work.&quot; 🥂💻</p><p> </p><p>Seamlessly transition from deep-focus mornings to Downtown dinners. Comment &#x27;STAY&#x27; to check availability. </p><p> </p><p>📍 1BR | Address Residences Dubai Opera</p><p> </p><p>#AirstayDubai #DowntownDubai #LuxuryStays #AddressBeachResort #DubaiHolidayHomes</p><p> </p><p>LinkedIn:</p><p>Check availability: https://www.airstay.ae/properties/026/address-residences</p>","Guest Target: Property Showcase","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e""]","wix:image://v1/01f011_2fa290d5c51e441e954c0d1652a68fe1~mv2.jpg/sdagusda.jpg#originWidth=450&originHeight=562","Carousel","Posted","94873ed1-9c45-497a-8260-be4ca80c41d6","Downtown, Dubai","https://www.dropbox.com/scl/fo/mh0n9r799e5wepndng2jj/ANz8VS8eRcb3A734Av8c7xc?rlkey=8m03sj5ac4fqziklxo34k3hb1&st=kel3augr&dl=0","<p>Dropbox link: </p><p>https://www.dropbox.com/scl/fo/u5mvewlklpgokq1sfotqx/AEPtxo3J1cyFxffxRQHC7FE?rlkey=j7g1s1a97cuz88t85r9jhqbz1&amp;st=32a76w3u&amp;dl=0</p><p> </p><p>Property link:</p><p>https://www.airstay.ae/properties/026/address-residences</p>","Organic","12:00:00.000",0,,,,"TBC",
"970b2176-709c-4da5-9d77-84e441911ff4",2026-03-02T10:53:03Z,2026-03-03T16:11:35Z,"01f011dc-8d52-4de4-9524-780ccef3313b","90f693b9-af56-47a1-9965-98bf0326b43e","cc1e8c94-1f3d-4942-ba0a-3f5041a105cc",2026-03-01T20:00:00Z,"<p>To our clients and partners,</p><p> </p><p>Crypto Homes is operating as normal. We are closely monitoring regional developments and adhering to all guidance from the UAE authorities.</p><p> </p><p>Our clients’ security and peace of mind remain paramount.</p><p> </p><p>Please follow official channels and prioritise your safety. We remain available should you require support with any transaction or enquiry.</p><p> </p><p>Thank you for your continued trust in us.</p>","Static + Story: Service Announcement ","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_7c1e7a7c5ae24ceca18882e1cbbe28cd~mv2.png/CH%20.png#originWidth=1080&originHeight=1350","Story","Posted","94873ed1-9c45-497a-8260-be4ca80c41d6","TBC","https://www.dropbox.com/scl/fo/6bwqv9j6edir3c2jrsup0/AI-pBFgB937vYkKUb6ooQYU?rlkey=kt0ugr08652ld7l6tunsiapac&st=p12y3re0&dl=0","<p><span style=""font-weight:bold"">Text on cover:</span></p><p>Operating with Certainty</p><p> </p><p>Calm. Operational. Attentive.</p><p> </p><p>Following official guidance, prioritising safety, and serving without interruption.</p><p> </p><p><span style=""font-weight:bold"">Footer:</span></p><p>With gratitude and confidence to the UAE</p>","Organic","12:00:00.000",0,,,,,
"972208e9-c4a8-47a9-9890-ac519b9c5758",2024-10-21T07:27:45Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","47d93cff-6005-493a-9f0c-578cfaf57506","f93f643b-5796-45aa-a79f-c8d0b609c130",2024-11-19T20:00:00Z,"<p>Having trouble monetizing your U.S traffic? We&#x27;ve got you covered!</p>","U.S. Traffic Monetization Success Story","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_3188ca128b5541a19723c70980a8f4ea~mv2.png/FX%20-%20Nov%2020%20-%20TN.png#originWidth=607&originHeight=1032","Reel","Posted","25267011-739a-42be-a60f-7c08b40f74a0","Dubai, UAE","https://www.dropbox.com/scl/fo/ylyoejci183srjga11rln/ANKLaWHoTgep9ypWZWd9uNo?rlkey=yic2mihl3qs21an2w62n1g9g5&st=en7l9ax4&dl=0","<p>FX Unlocked helped me monetize my U.S. traffic and grow my audience globally. Partnering with them was the best decision I made for my business.’ - Zeki J, FX Affiliate</p>","Boosted","11:00:00.000",0,,,,,
"9767ebb1-c0b5-4189-93e7-8603567614c1",2024-11-19T10:28:02Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","47d93cff-6005-493a-9f0c-578cfaf57506","f93f643b-5796-45aa-a79f-c8d0b609c130",2024-12-08T20:00:00Z,"<p>We&#x27;re a platform that delivers.💡 FX Unlocked is here to provide the tools, connections, and insights you need to turn your FX expertise into success. </p><p> </p><p>🚀 Follow us to be the first to know when we launch!</p>","How FX Unlocked Will Support You","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e""]","wix:image://v1/01f011_7924afca5b5b4830999e2d0291b75d74~mv2.png/Screenshot%202024-12-09%20143226.png#originWidth=725&originHeight=731","Carousel","Posted","25267011-739a-42be-a60f-7c08b40f74a0","Dubai, UAE","https://www.dropbox.com/scl/fo/j119dxzmke6hl57v3xc3o/ANHxZV06XDzh4A4d9M_pbTQ?rlkey=yu06gc2i2u0zkoz1idwqx6qxj&st=7hg3o5f8&dl=0","<p>How FX Unlocked Will Support You</p><p> </p><p>Monetization tools to turn your knowledge into income.<br/>Connections to top trading platforms.<br/>Growth resources to expand your reach.<br/>A supportive community of educators.<br/>Exclusive insights to stay ahead in the market.<br/><br/><span style=""font-style:italic"">Stay tuned—FX Unlocked is launching soon!</span></p>","Organic","10:00:00.000",0,,,,,
"97bdbc63-2c59-47c7-84df-72b4aafd460b",2025-11-25T09:01:26Z,2026-02-25T10:17:36Z,"01f011dc-8d52-4de4-9524-780ccef3313b","c27ec391-f198-49d2-a60e-6a3516fb252b","448570ff-ae32-45a3-8790-5bca1175adae",2026-03-10T20:00:00Z,"Caption & Hashtag","Chef Competition - Maryam","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]",,"Reel","New","a1bf0c8d-7413-4891-861f-f83c093a57ef","Benghazi, Libya",,,"Boosted","12:00:00.000",1,2026-02-24T20:00:00Z,"12:30:00.000","<p><span style=""font-weight:bold"">Post-production Instructions</span></p><p><span style=""font-weight:bold"">Script / Flow: C/o Dan</span></p><p>Click here →https://app.milanote.com/1VURrm1asbbCe5?p=NrFypb0xjIS<br/>(Suggested music is here but please feel free to check the similar songs tab)</p><p> </p><p><span style=""font-weight:bold"">Uploading and Sorting of files : C/o </span>Jishnu</p><p>Link to raw files:</p>","Completed",
